DB03415	3-Thiaoctanoyl-Coenzyme A	InChI=1S/C28H48N7O17P3S2/c1-4-5-6-10-56-13-19(37)57-11-9-30-18(36)7-8-31-26(40)23(39)28(2,3)14-49-55(46,47)52-54(44,45)48-12-17-22(51-53(41,42)43)21(38)27(50-17)35-16-34-20-24(29)32-15-33-25(20)35/h15-17,21-23,27,38-39H,4-14H2,1-3H3,(H,30,36)(H,31,40)(H,44,45)(H,46,47)(H2,29,32,33)(H2,41,42,43)/t17-,21+,22-,23+,27+/m0/s1	InChIKey=JMFXDZKFFYUOAN-AJHJKSEASA-N
DB03416	Thiamin Phosphate	InChI=1S/C12H17N4O4PS/c1-8-11(3-4-20-21(17,18)19)22-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7H,3-4,6H2,1-2H3,(H3-,13,14,15,17,18,19)	InChIKey=HZSAJDVWZRBGIF-UHFFFAOYSA-N
DB03417	1-(4-Tert-Butylcarbamoyl-Piperazine-1-Carbonyl)-3-(3-Guanidino-Propyl)-4-Oxo-Azetidine-2-Carboxylic Acid	InChI=1S/C18H33N7O5/c1-18(2,3)23-17(30)25-9-7-24(8-10-25)16(29)22-13(14(27)28)12(11-26)5-4-6-21-15(19)20/h11-13H,4-10H2,1-3H3,(H,22,29)(H,23,30)(H,27,28)(H4,19,20,21)/t12-,13+/m0/s1	InChIKey=BVNQCAHTTOIOEK-QWHCGFSZSA-N
DB03418	Diacetyldeuteroheme	InChI=1S/C34H34N4O6.Fe/c1-15-21(7-9-31(41)42)27-14-28-22(8-10-32(43)44)16(2)24(36-28)12-29-34(20(6)40)18(4)26(38-29)13-30-33(19(5)39)17(3)25(37-30)11-23(15)35-27;/h11-14H,5,7-10H2,1-4,6H3,(H5,35,36,37,38,39,40,41,42,43,44);/q;+4/p-2/b23-11-,24-12-,25-11-,26-13-,27-14-,28-14-,29-12-,30-13-;	InChIKey=BCMMAWSTAFYQMK-IDTMDVKXSA-L
DB03419	Uracil	InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)	InChIKey=ISAKRJDGNUQOIC-UHFFFAOYSA-N
DB03420	2,4-Deoxy-4-Guanidino-5-N-Acetyl-Neuraminic Acid	InChI=1S/C12H22N4O7/c1-4(18)15-8-5(16-12(13)14)2-7(11(21)22)23-10(8)9(20)6(19)3-17/h5-10,17,19-20H,2-3H2,1H3,(H,15,18)(H,21,22)(H4,13,14,16)/t5-,6+,7-,8+,9-,10-/m1/s1	InChIKey=DAAUVSVERFXBSX-WHSUVHHGSA-N
DB03421	2-Phenethyl-2,3-Dihydro-Phthalazine-1,4-Dione	InChI=1S/C16H14N2O2/c19-15-13-8-4-5-9-14(13)16(20)18(17-15)11-10-12-6-2-1-3-7-12/h1-9H,10-11H2,(H,17,19)	InChIKey=JSSVIGGKHIJEHO-UHFFFAOYSA-N
DB03422	1,3-Thiazole-4-Carboxylic Acid	InChI=1S/C4H3NO2S/c6-4(7)3-1-8-2-5-3/h1-2H,(H,6,7)	InChIKey=HMVYYTRDXNKRBQ-UHFFFAOYSA-N
DB03423	S-Adenosyl-L-Homoselenocysteine	InChI=1S/C14H20N6O5Se/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7-,9-,10+,13+/m0/s1	InChIKey=UVSMMLABJBJNGH-SRMDEQNCSA-N
DB03424	Bestatin	InChI=1S/C16H24N2O4/c1-10(2)8-13(16(21)22)18-15(20)14(19)12(17)9-11-6-4-3-5-7-11/h3-7,10,12-14,19H,8-9,17H2,1-2H3,(H,18,20)(H,21,22)/t12-,13-,14+/m1/s1	InChIKey=VGGGPCQERPFHOB-MCIONIFRSA-N
DB03425	2s,4r-4-Methylglutamate	InChI=1S/C6H11NO4/c1-3(5(8)9)2-4(7)6(10)11/h3-4H,2,7H2,1H3,(H,8,9)(H,10,11)/p+1/t3-,4-/m0/s1	InChIKey=KRKRAOXTGDJWNI-IMJSIDKUSA-O
DB03426	Digalactosyl Diacyl Glycerol (Dgdg)	InChI=1S/C51H96O15/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-42(53)61-36-39(64-43(54)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2)37-62-50-49(60)47(58)45(56)41(66-50)38-63-51-48(59)46(57)44(55)40(35-52)65-51/h39-41,44-52,55-60H,3-38H2,1-2H3/t39-,40-,41-,44-,45-,46+,47+,48-,49-,50-,51-/m0/s1	InChIKey=LDQFLSUQYHBXSX-QFTMNUCUSA-N
DB03427	Delta-(L-Alpha-Aminoadipoyl)-L-Cysteinyl-D-Vinylglycine	InChI=1S/C13H21N3O6S/c1-2-8(13(21)22)16-11(18)9(6-23)15-10(17)5-3-4-7(14)12(19)20/h2,7-9,23H,1,3-6,14H2,(H,15,17)(H,16,18)(H,19,20)(H,21,22)/t7-,8+,9+/m0/s1	InChIKey=JJJCGQKXGIRXKN-DJLDLDEBSA-N
DB03428	SU9516	InChI=1S/C13H11N3O2/c1-18-9-2-3-12-10(5-9)11(13(17)16-12)4-8-6-14-7-15-8/h2-7H,1H3,(H,14,15)(H,16,17)/b11-4-	InChIKey=QNUKRWAIZMBVCU-WCIBSUBMSA-N
DB03429	Cardiolipin	InChI=1S/C81H158O17P2/c1-5-9-13-17-21-25-29-33-37-41-45-49-53-57-61-65-78(83)91-71-76(97-80(85)67-63-59-55-51-47-43-39-35-31-27-23-19-15-11-7-3)73-95-99(87,88)93-69-75(82)70-94-100(89,90)96-74-77(98-81(86)68-64-60-56-52-48-44-40-36-32-28-24-20-16-12-8-4)72-92-79(84)66-62-58-54-50-46-42-38-34-30-26-22-18-14-10-6-2/h75-77,82H,5-74H2,1-4H3,(H,87,88)(H,89,90)/t76-,77-/m1/s1	InChIKey=XVTUQDWPJJBEHJ-KZCWQMDCSA-N
DB03430	(2s)-Hydroxy(4-Hydroxyphenyl)Ethanenitrile	InChI=1S/C8H7NO2/c9-5-8(11)6-1-3-7(10)4-2-6/h1-4,8,10-11H/t8-/m1/s1	InChIKey=HOOOPXDSCKBLFG-MRVPVSSYSA-N
DB03432	Beta-Amino Isobutyrate	InChI=1S/C4H9NO2/c1-3(2-5)4(6)7/h3H,2,5H2,1H3,(H,6,7)/p-1/t3-/m1/s1	InChIKey=QCHPKSFMDHPSNR-GSVOUGTGSA-M
DB03433	{3-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-2-Methyl-Propyl}-Phosphonic Acid	InChI=1S/C11H20N2O9P2/c1-7(22-24(18,19)20)3-12-5-10-9(6-21-23(15,16)17)4-13-8(2)11(10)14/h4,7,12,14H,3,5-6H2,1-2H3,(H2,15,16,17)(H2,18,19,20)/t7-/m1/s1	InChIKey=JMZWWHLIKAYMPJ-SSDOTTSWSA-N
DB03434	3[N-Morpholino]Propane Sulfonic Acid	InChI=1S/C7H15NO4S/c9-13(10,11)7-1-2-8-3-5-12-6-4-8/h1-7H2,(H,9,10,11)	InChIKey=DVLFYONBTKHTER-UHFFFAOYSA-N
DB03435	Uridine-5'-Diphosphate	InChI=1S/C9H14N2O12P2/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(22-8)3-21-25(19,20)23-24(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,10,12,15)(H2,16,17,18)/t4-,6-,7+,8+/m0/s1	InChIKey=XCCTYIAWTASOJW-ZAKLUEHWSA-N
DB03436	Gallichrome	InChI=1S/C28H44N9O13.Ga/c1-16(39)35(48)10-4-7-19-25(44)29-14-24(43)32-22(15-38)26(45)30-13-23(42)31-20(8-5-11-36(49)17(2)40)27(46)34-21(28(47)33-19)9-6-12-37(50)18(3)41;/h19-22,38H,4-15H2,1-3H3,(H,29,44)(H,30,45)(H,31,42)(H,32,43)(H,33,47)(H,34,46);/q-3;+3/t19-,20+,21?,22-;/m0./s1	InChIKey=BEDMDXBTNSVNGS-NIAPTITASA-N
DB03437	2-{1-[2-(2-Amino-Thiazol-4-Yl)-2-Methoxyimino-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-Carboxylic Acid	InChI=1S/C14H19N5O5S2/c1-14(2)9(12(22)23)18-11(26-14)6(4-20)16-10(21)8(19-24-3)7-5-25-13(15)17-7/h4-6,9,11,18H,1-3H3,(H2,15,17)(H,16,21)(H,22,23)/b19-8+/t6-,9-,11-/m1/s1	InChIKey=YVNKGXXVZIQNIV-YWDVHJRKSA-N
DB03438	Lysophosphatidylglycerol	InChI=1S/C22H45O9P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-22(26)29-17-21(25)19-31-32(27,28)30-18-20(24)16-23/h20-21,23-25H,2-19H2,1H3,(H,27,28)/p-1/t20-,21+/m1/s1	InChIKey=BVJSKAUUFXBDOB-RTWAWAEBSA-M
DB03439	4,6-Dideoxy-4-Amino-Alpha-D-Glucose	InChI=1S/C6H13NO4/c1-2-3(7)4(8)5(9)6(10)11-2/h2-6,8-10H,7H2,1H3/t2-,3-,4+,5-,6-/m0/s1	InChIKey=RJKBJEZZABBYBA-QYESYBIKSA-N
DB03440	N-Hexadecanoylglycine	InChI=1S/C18H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(21)22/h2-16H2,1H3,(H,19,20)(H,21,22)	InChIKey=KVTFEOAKFFQCCX-UHFFFAOYSA-N
DB03441	2-Benzyl-3-Iodopropanoic Acid	InChI=1S/C10H11IO2/c11-7-9(10(12)13)6-8-4-2-1-3-5-8/h1-5,9H,6-7H2,(H,12,13)/t9-/m0/s1	InChIKey=CRYXPGIJLMKFPX-VIFPVBQESA-N
DB03442	2-[5-Hydroxy-3-Methyl-1-(2-Methyl-4-Sulfo-Phenyl)-1h-Pyrazol-4-Ylazo]-4-Sulfo-Benzoic Acid	InChI=1S/C18H16N4O9S2/c1-9-7-11(32(26,27)28)4-6-15(9)22-17(23)16(10(2)21-22)20-19-14-8-12(33(29,30)31)3-5-13(14)18(24)25/h3-8,23H,1-2H3,(H,24,25)(H,26,27,28)(H,29,30,31)/b20-19+	InChIKey=NOQURKNIKJDEPW-FMQUCBEESA-N
DB03443	Bis(5-Amidino-Benzimidazolyl)Methanone Zinc	NULL	NULL
DB03444	(3e)-6'-Bromo-2,3'-Biindole-2',3(1h,1'h)-Dione 3-Oxime	InChI=1S/C16H10BrN3O2/c17-8-5-6-9-12(7-8)19-16(21)13(9)15-14(20-22)10-3-1-2-4-11(10)18-15/h1-7,18,22H,(H,19,21)/b15-13-,20-14+	InChIKey=DDLZLOKCJHBUHD-WAVHTBQISA-N
DB03445	Tazobactam Trans-Enamine Intermediate	InChI=1S/C10H13N4O5S/c1-10(20(18)19,7-14-5-4-12-13-14)8(9(16)17)11-3-2-6-15/h2-6,8,11H,7H2,1H3,(H,16,17)/b3-2+/t8-,10-/m0/s1	InChIKey=JUNWSLGCXPTCAU-QZWDGIGVSA-N
DB03446	3-Benzylaminocarbonylphenyl-Alpha-D-Galactoside	InChI=1S/C20H23NO7/c22-11-15-16(23)17(24)18(25)20(28-15)27-14-8-4-7-13(9-14)19(26)21-10-12-5-2-1-3-6-12/h1-9,15-18,20,22-25H,10-11H2,(H,21,26)/t15-,16+,17+,18-,20+/m1/s1	InChIKey=FSMWGHKWKYCPKE-QTVCLEQKSA-N
DB03447	Uridylyl-2'-5'-Phospho-Adenosine	InChI=1S/C19H24N7O12P/c20-15-10-16(22-5-21-15)26(6-23-10)17-13(31)11(29)8(37-17)4-35-39(33,34)38-14-12(30)7(3-27)36-18(14)25-2-1-9(28)24-19(25)32/h1-2,5-8,11-14,17-18,27,29-31H,3-4H2,(H,33,34)(H2,20,21,22)(H,24,28,32)/t7-,8-,11-,12-,13+,14+,17+,18+/m0/s1	InChIKey=QARCCHXXGAIRFS-YZCDDZTHSA-N
DB03448	2'-Deoxyuridine 3'-Monophosphate	InChI=1S/C9H13N2O8P/c12-4-6-5(19-20(15,16)17)3-8(18-6)11-2-1-7(13)10-9(11)14/h1-2,5-6,8,12H,3-4H2,(H,10,13,14)(H2,15,16,17)/t5-,6+,8+/m0/s1	InChIKey=LXKGKXYIAAKOCT-SHYZEUOFSA-N
DB03449	N-(4-(2-((3-Chlorophenylmethyl)Amino)Ethyl)Phenyl)-2-Thiophecarboxamidine	InChI=1S/C20H20ClN3S/c21-17-4-1-3-16(13-17)14-23-11-10-15-6-8-18(9-7-15)24-20(22)19-5-2-12-25-19/h1-9,12-13,23H,10-11,14H2,(H2,22,24)	InChIKey=ZZVGLDBDDYESAB-UHFFFAOYSA-N
DB03450	Cephalothin Group	InChI=1S/C16H18N2O6S2/c1-24-13(21)5-9-8-26-15(18-14(9)16(22)23)11(7-19)17-12(20)6-10-3-2-4-25-10/h2-4,7,11,15,18H,5-6,8H2,1H3,(H,17,20)(H,22,23)/t11-,15-/m1/s1	InChIKey=UUWFGEKEQSCSMB-IAQYHMDHSA-N
DB03451	1-alpha, 25-dihydroxyl-20-epi-22-oxa-24, 26 ,27-trihomovitamin D3	InChI=1S/C29H48O4/c1-6-29(32,7-2)16-9-17-33-21(4)25-13-14-26-22(10-8-15-28(25,26)5)11-12-23-18-24(30)19-27(31)20(23)3/h11-12,21,24-27,30-32H,3,6-10,13-19H2,1-2,4-5H3/b22-11-,23-12-/t21-,24-,25+,26+,27+,28-/m0/s1	InChIKey=KLZOTDOJMRMLDX-UWVZFVHNSA-N
DB03452	3-Trimethylsilylsuccinic Acid	InChI=1S/C7H14O4Si/c1-12(2,3)5(7(10)11)4-6(8)9/h5H,4H2,1-3H3,(H,8,9)(H,10,11)/t5-/m0/s1	InChIKey=RTXZCZFAAYFFKF-YFKPBYRVSA-N
DB03453	(R)—N[2-[1-(aminoiminomethyl)-3-piperidinyl]-1-oxoethyl]-4-(phenylethynyl)-l-phenylalanine methylester	InChI=1S/C26H30N4O3/c1-33-25(32)23(29-24(31)17-22-8-5-15-30(18-22)26(27)28)16-21-13-11-20(12-14-21)10-9-19-6-3-2-4-7-19/h2-4,6-7,11-14,22-23H,5,8,15-18H2,1H3,(H3,27,28)(H,29,31)/t22-,23+/m0/s1	InChIKey=MRNGXYMKYHNMLV-XZOQPEGZSA-N
DB03454	3-methyl-benzene-1,2-diol	InChI=1S/C7H8O2/c1-5-3-2-4-6(8)7(5)9/h2-4,8-9H,1H3	InChIKey=PGSWEKYNAOWQDF-UHFFFAOYSA-N
DB03455	(1H-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid	InChI=1S/C12H14N2O3S/c15-12(16)11(14-17-5-6-18)9-7-13-10-4-2-1-3-8(9)10/h1-4,7,11,13-14,18H,5-6H2,(H,15,16)/t11-/m1/s1	InChIKey=FJAWIBGKKKXXAL-LLVKDONJSA-N
DB03456	N2-[(benzyloxy)carbonyl]-n1-[(3S)-1-cyanopyrrolidin-3-yl]-l-leucinamide	InChI=1S/C19H26N4O3/c1-14(2)10-17(18(24)21-16-8-9-23(11-16)13-20)22-19(25)26-12-15-6-4-3-5-7-15/h3-7,14,16-17H,8-12H2,1-2H3,(H,21,24)(H,22,25)/t16-,17+/m1/s1	InChIKey=IMTUSTXBVIALBC-SJORKVTESA-N
DB03458	N(4)-adenosyl-N(4)-methyl-2,4-diaminobutanoic acid	InChI=1S/C15H23N7O5/c1-21(3-2-7(16)15(25)26)4-8-10(23)11(24)14(27-8)22-6-20-9-12(17)18-5-19-13(9)22/h5-8,10-11,14,23-24H,2-4,16H2,1H3,(H,25,26)(H2,17,18,19)/t7-,8+,10+,11+,14+/m0/s1	InChIKey=JISVTSUBJCPLSV-TWBCTODHSA-N
DB03459	N-(phosphonacetyl)-L-aspartic acid	InChI=1S/C6H10NO8P/c8-4(2-16(13,14)15)7-3(6(11)12)1-5(9)10/h3H,1-2H2,(H,7,8)(H,9,10)(H,11,12)(H2,13,14,15)/t3-/m1/s1	InChIKey=ZZKNRXZVGOYGJT-GSVOUGTGSA-N
DB03460	Violaxanthin	InChI=1S/C40H56O4/c1-29(17-13-19-31(3)21-23-39-35(5,6)25-33(41)27-37(39,9)43-39)15-11-12-16-30(2)18-14-20-32(4)22-24-40-36(7,8)26-34(42)28-38(40,10)44-40/h11-24,33-34,41-42H,25-28H2,1-10H3/b12-11+,17-13+,18-14+,23-21+,24-22+,29-15+,30-16+,31-19+,32-20+/t33-,34-,37-,38+,39+,40-/m1/s1	InChIKey=SZCBXWMUOPQSOX-PSXNNQPNSA-N
DB03461	2'-Monophosphoadenosine 5'-Diphosphoribose	InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/t10-,11-,13-,14-,15+,16+,20+,21+/m0/s1	InChIKey=XJLXINKUBYWONI-XCSFTKGKSA-N
DB03462	Thymine	InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)	InChIKey=RWQNBRDOKXIBIV-UHFFFAOYSA-N
DB03463	Para-Xylene	InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3	InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N
DB03464	Formycin-5'-Monophosphate	InChI=1S/C10H13N5O7P/c11-10-6-4(12-2-13-10)5(14-15-6)9-8(17)7(16)3(22-9)1-21-23(18,19)20/h2-3,7-9,16-17H,1H2,(H2,11,13)(H2,18,19,20)/t3-,7-,8+,9-/m0/s1	InChIKey=ZAUAPMASXALRIE-IGPDFVGCSA-N
DB03465	2-Phospho-D-Glyceric Acid	InChI=1S/C3H7O7P/c4-1-2(3(5)6)10-11(7,8)9/h2,4H,1H2,(H,5,6)(H2,7,8,9)/t2-/m1/s1	InChIKey=GXIURPTVHJPJLF-UWTATZPHSA-N
DB03466	BMS184394	InChI=1S/C26H28O3/c1-25(2)11-12-26(3,4)22-15-19(9-10-21(22)25)23(27)18-7-5-17-14-20(24(28)29)8-6-16(17)13-18/h5-10,13-15,23,27H,11-12H2,1-4H3,(H,28,29)/t23-/m0/s1	InChIKey=AYAJZQYENGWICE-QHCPKHFHSA-N
DB03467	Naringenin	InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2/t13-/m0/s1	InChIKey=FTVWIRXFELQLPI-ZDUSSCGKSA-N
DB03468	1,2,3,4-Tetrahydro-Isoquinoline-7-Sulfonic Acid Amide	InChI=1S/C9H12N2O2S/c10-14(12,13)9-2-1-7-3-4-11-6-8(7)5-9/h1-2,5,11H,3-4,6H2,(H2,10,12,13)	InChIKey=UGLLZXSYRBMNOS-UHFFFAOYSA-N
DB03469	Heme D	InChI=1S/C34H34N4O10.Fe/c1-15-17(5-7-27(39)40)21-10-22-18(6-8-28(41)42)16(2)20(36-22)11-25-33(3,13-29(43)44)32(48)24(38-25)12-26-34(4,14-30(45)46)31(47)23(37-26)9-19(15)35-21;/h9-12H,5-8,13-14H2,1-4H3,(H6,35,36,37,38,39,40,41,42,43,44,45,46,47,48);/q;+4/p-2/t33-,34+;/m1./s1	InChIKey=LZXRDVBJJHBQJH-VBAOBBRWSA-L
DB03470	Trypanothione	InChI=1S/C27H49N9O10S2/c28-16(26(43)44)4-6-20(37)35-18(14-47)24(41)33-12-22(39)31-10-2-1-8-30-9-3-11-32-23(40)13-34-25(42)19(15-48)36-21(38)7-5-17(29)27(45)46/h16-19,30,47-48H,1-15,28-29H2,(H,31,39)(H,32,40)(H,33,41)(H,34,42)(H,35,37)(H,36,38)(H,43,44)(H,45,46)/t16-,17+,18+,19-/m0/s1	InChIKey=PHDOXVGRXXAYEB-MANSERQUSA-N
DB03471	6-Phenyl-4(R)-(7-Phenyl-Heptanoylamino)-Hexanoic Acid	InChI=1S/C25H33NO3/c27-24(16-10-2-1-5-11-21-12-6-3-7-13-21)26-23(19-20-25(28)29)18-17-22-14-8-4-9-15-22/h3-4,6-9,12-15,23H,1-2,5,10-11,16-20H2,(H,26,27)(H,28,29)/t23-/m0/s1	InChIKey=SMNHQYPORNSAQH-QHCPKHFHSA-N
DB03472	Cyclohexyl-Hexyl-Beta-D-Maltoside	InChI=1S/C24H44O11/c25-12-15-17(27)18(28)20(30)24(33-15)35-22-16(13-26)34-23(21(31)19(22)29)32-11-7-2-1-4-8-14-9-5-3-6-10-14/h14-31H,1-13H2/t15-,16-,17-,18+,19+,20-,21+,22+,23+,24-/m0/s1	InChIKey=WUCWJXGMSXTDAV-CLCPMULISA-N
DB03473	N5-Methylglutamine	InChI=1S/C6H12N2O3/c1-8-5(9)3-2-4(7)6(10)11/h4H,2-3,7H2,1H3,(H,8,9)(H,10,11)/t4-/m0/s1	InChIKey=ONXPDKGXOOORHB-BYPYZUCNSA-N
DB03474	Reactive Red 1 Dye	InChI=1S/C19H16N8O10S3/c20-17-23-18(21)25-19(24-17)22-11-7-9(38(29,30)31)5-8-6-13(40(35,36)37)15(16(28)14(8)11)27-26-10-3-1-2-4-12(10)39(32,33)34/h1-7,28H,(H,29,30,31)(H,32,33,34)(H,35,36,37)(H5,20,21,22,23,24,25)/b27-26+	InChIKey=LOCFSBZWHQIILX-CYYJNZCTSA-N
DB03475	1-[4-Carboxy-2-(3-Pentylamino)Phenyl]-5,5'-Di(Hydroxymethyl)Pyrrolidin-2-One	InChI=1S/C18H26N2O5/c1-3-13(4-2)19-14-9-12(17(24)25)5-6-15(14)20-16(23)7-8-18(20,10-21)11-22/h5-6,9,13,19,21-22H,3-4,7-8,10-11H2,1-2H3,(H,24,25)	InChIKey=BNIJJJRESBVRNB-UHFFFAOYSA-N
DB03476	Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine	InChI=1S/C20H18N2/c21-20(22)17-9-7-14-10-16(8-6-15(14)11-17)19-12-18(19)13-4-2-1-3-5-13/h1-11,18-19H,12H2,(H3,21,22)/t18-,19-/m0/s1	InChIKey=NQRIWXVAIWPBEM-OALUTQOASA-N
DB03477	1-Phenylsulfonamide-3-Trifluoromethyl-5-Parabromophenylpyrazole	InChI=1S/C16H11BrF3N3O2S/c17-11-3-1-10(2-4-11)14-9-15(16(18,19)20)22-23(14)12-5-7-13(8-6-12)26(21,24)25/h1-9H,(H2,21,24,25)	InChIKey=OYZKFVIVPRQRQQ-UHFFFAOYSA-N
DB03478	2'-O-Acetyl Adenosine-5-Diphosphoribose	InChI=1S/C17H25N5O15P2/c1-6(23)34-13-11(25)8(36-17(13)27)3-33-39(30,31)37-38(28,29)32-2-7-10(24)12(26)16(35-7)22-5-21-9-14(18)19-4-20-15(9)22/h4-5,7-8,10-13,16-17,24-27H,2-3H2,1H3,(H,28,29)(H,30,31)(H2,18,19,20)/t7-,8+,10-,11+,12+,13-,16+,17-/m0/s1	InChIKey=BFNOPXRXIQJDHO-BVNNLCGGSA-N
DB03479	8,9,10-Trihydroxy-7-Hydroxymethyl-3-Methyl-6-Oxa-1,3-Diaza-Spiro[4.5]Decane-2,4-Dione	InChI=1S/C9H14N2O7/c1-11-7(16)9(10-8(11)17)6(15)5(14)4(13)3(2-12)18-9/h3-6,12-15H,2H2,1H3,(H,10,17)/t3-,4-,5+,6-,9-/m1/s1	InChIKey=RIUIMUSXAGXXON-QMGFNSACSA-N
DB03480	Brequinar Analog	InChI=1S/C23H16FNO2/c1-14-21(23(26)27)19-13-18(24)11-12-20(19)25-22(14)17-9-7-16(8-10-17)15-5-3-2-4-6-15/h2-13H,1H3,(H,26,27)	InChIKey=WYKKHJQZENLZID-UHFFFAOYSA-N
DB03481	5,10-Dimethylene Tetrahydromethanopterin	InChI=1S/C31H45N6O16P/c1-13-22-14(2)36(12-37(22)23-27(33-13)34-31(32)35-28(23)45)16-5-3-15(4-6-16)9-17(38)24(42)18(39)10-50-30-26(44)25(43)20(52-30)11-51-54(48,49)53-19(29(46)47)7-8-21(40)41/h3-6,13-14,17-20,22,24-26,30,38-39,42-44H,7-12H2,1-2H3,(H,40,41)(H,46,47)(H,48,49)(H4,32,33,34,35,45)/t13-,14+,17-,18-,19+,20-,22+,24-,25-,26+,30+/m1/s1	InChIKey=GBMIGEWJAPFSQI-FLVBPUPRSA-N
DB03482	8-Demethyl-8-Dimethylamino-Flavin-Adenine-Dinucleotide	InChI=1S/C28H36N10O15P2/c1-11-4-12-14(5-13(11)36(2)3)37(25-19(33-12)26(44)35-28(45)34-25)6-15(39)20(41)16(40)7-50-54(46,47)53-55(48,49)51-8-17-21(42)22(43)27(52-17)38-10-32-18-23(29)30-9-31-24(18)38/h4-5,9-10,15-17,20-22,27,39-43H,6-8H2,1-3H3,(H,46,47)(H,48,49)(H2,29,30,31)(H,35,44,45)/t15-,16-,17+,20-,21+,22-,27-/m1/s1	InChIKey=UXOZEHHQWXVTPI-KEJZVSMNSA-N
DB03483	4-Benzoylamino-4-{1-{1-Carbamoyl-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethylcarbamoyl}-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethylcarbamoyl}-Butyric Acid	InChI=1S/C32H34F4N4O12P2/c33-31(34,53(47,48)49)21-10-6-18(7-11-21)16-24(27(37)43)39-30(46)25(17-19-8-12-22(13-9-19)32(35,36)54(50,51)52)40-29(45)23(14-15-26(41)42)38-28(44)20-4-2-1-3-5-20/h1-13,23-25H,14-17H2,(H2,37,43)(H,38,44)(H,39,46)(H,40,45)(H,41,42)(H2,47,48,49)(H2,50,51,52)/t23-,24-,25-/m1/s1	InChIKey=UJIWNECQGQOIKP-UBFVSLLYSA-N
DB03484	L-Alpha-Glycerophosphorylethanolamine	InChI=1S/C5H14NO6P/c6-1-2-11-13(9,10)12-4-5(8)3-7/h5,7-8H,1-4,6H2,(H,9,10)/t5-/m0/s1	InChIKey=JZNWSCPGTDBMEW-YFKPBYRVSA-N
DB03485	Alpha-D-Fucose	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3+,4+,5-,6+/m1/s1	InChIKey=SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03486	Phosphomethylphosphonic Acid Guanosyl Ester	InChI=1S/C11H17N5O10P2/c12-11-14-8-5(9(19)15-11)13-2-16(8)10-7(18)6(17)4(26-10)1-25-28(23,24)3-27(20,21)22/h2,4,6-7,10,17-18H,1,3H2,(H,23,24)(H2,20,21,22)(H3,12,14,15,19)/t4-,6-,7+,10+/m0/s1	InChIKey=OCJWYBKRHNXUME-FCIPNVEPSA-N
DB03487	3-Aminosuccinimide	InChI=1S/C4H6N2O2/c5-2-1-3(7)6-4(2)8/h2H,1,5H2,(H,6,7,8)/t2-/m1/s1	InChIKey=YDNMHDRXNOHCJH-UWTATZPHSA-N
DB03488	Uridine-5'-Diphosphate-2-Deoxy-2-Fluoro-Alpha-D-Galactose	InChI=1S/C15H23FN2O16P2/c16-8-11(23)9(21)5(3-19)32-14(8)33-36(28,29)34-35(26,27)30-4-6-10(22)12(24)13(31-6)18-2-1-7(20)17-15(18)25/h1-2,5-6,8-14,19,21-24H,3-4H2,(H,26,27)(H,28,29)(H,17,20,25)/t5-,6+,8-,9-,10+,11-,12-,13-,14+/m1/s1	InChIKey=NGTCPFGWXMBZEP-IRCXUGDUSA-N
